symbol	R603	R607	R614	R621
SLC38A2	1	0	0	0
RP11-96H19.1	0	0	0	0
RP11-446N19.1	0	0	0	0
SLC38A4	0	0	0	0
RP11-493L12.6	1	1	0	1
RPAP3	0	0	0	0
RAPGEF3	1	0	0	0
SLC48A1	0	0	0	0
HDAC7	0	0	0	0
RP5-1057I20.4	0	0	0	0
VDR	0	1	0	0
TMEM106C	0	0	0	0
SENP1	0	0	0	0
RP1-228P16.1	1	0	0	0
PFKM	0	0	0	0
RP11-370I10.12	0	1	1	1
ZNF641	0	1	0	0
KANSL2	1	0	0	0
CCNT1	0	0	0	0
ADCY6	0	0	0	0
RP11-579D7.8	0	1	1	1
CACNB3	0	1	1	1
DDX23	0	0	0	0
RND1	1	1	0	0
RP11-302B13.1	0	0	0	1
FKBP11	0	0	0	0
ARF3	0	0	0	0
WNT10B	1	0	0	1
DDN	0	0	1	1
PRKAG1	0	0	0	0
RHEBL1	1	0	0	0
LMBR1L	1	0	0	0
RP11-386G11.10	0	1	1	1
TUBA1B	0	1	0	0
TUBA1A	0	0	0	0
TUBA1C	0	1	0	0
TROAP	0	0	0	0
C1QL4	0	0	1	1
DNAJC22	0	1	1	1
SPATS2	0	0	0	0
KCNH3	0	0	0	0
MCRS1	0	0	0	0
PRPF40B	1	0	0	0
FMNL3	0	0	0	0
TMBIM6	0	0	0	0
NCKAP5L	0	0	0	0
BCDIN3D-AS1	1	0	0	0
BCDIN3D	1	0	0	0
AQP6	1	1	0	1
RACGAP1	0	0	0	0
ASIC1	0	0	0	0
SMARCD1	0	0	0	0
GPD1	0	0	1	0
COX14	0	0	0	0
CERS5	0	0	0	0
LIMA1	0	0	0	0
RP3-405J10.3	1	0	1	0
LARP4	0	0	0	0
DIP2B	0	0	0	0
ATF1	0	0	0	0
METTL7A	1	1	0	0
SLC11A2	0	0	0	0
LETMD1	0	0	0	0
CSRNP2	0	0	0	0
TFCP2	0	0	0	0
POU6F1	1	0	0	0
DAZAP2	0	0	0	0
SMAGP	0	0	0	1
BIN2	1	0	0	0
GALNT6	0	0	0	0
SLC4A8	0	0	0	0
SCN8A	0	1	0	0
FIGNL2	1	0	0	0
ACVRL1	0	1	0	1
ACVR1B	0	0	0	0
GRASP	1	0	0	0
NR4A1	1	0	0	0
ATG101	0	1	0	0
KRT80	1	0	0	0
LINC00592	0	1	0	0
RP11-845M18.6	0	0	0	0
KRT8	1	1	0	0
KRT18	1	0	0	0
EIF4B	0	0	0	0
RP11-983P16.4	0	1	0	1
TNS2	0	1	0	1
SPRYD3	0	0	0	0
IGFBP6	1	1	1	0
SOAT2	1	1	0	0
CSAD	0	0	0	0
ZNF740	0	0	0	0
ITGB7	1	1	0	1
RARG	0	0	0	0
MFSD5	1	0	0	0
ESPL1	0	0	0	0
PFDN5	0	0	0	0
AAAS	0	0	0	0
SP7	1	1	1	0
SP1	0	0	0	0
PRR13	0	0	0	0
PCBP2	0	0	0	0
MAP3K12	0	1	0	0
TARBP2	0	0	0	0
ATF7	1	0	0	0
ATP5G2	0	0	0	0
CALCOCO1	1	0	0	0
HOXC6	0	1	0	0
HOXC8	0	0	0	0
AC012531.25	0	0	0	0
SMUG1	0	0	0	0
CBX5	0	0	0	0
HNRNPA1	0	0	0	0
NFE2	0	0	0	1
COPZ1	0	0	0	0
ZNF385A	0	0	0	0
ITGA5	0	0	0	0
PHC1P1	1	0	0	0
ITGA7	1	0	0	0
RP11-644F5.10	1	1	0	1
BLOC1S1	0	0	0	0
CD63	1	0	0	0
RP11-644F5.11	0	0	0	0
GDF11	1	0	0	0
SARNP	0	1	0	0
RP11-762I7.4	0	1	0	1
ORMDL2	1	0	0	0
DNAJC14	1	0	0	0
TMEM198B	0	1	0	1
MMP19	1	0	1	1
WIBG	0	0	0	0
DGKA	1	0	1	1
PMEL	1	0	0	0
CDK2	0	0	0	0
RAB5B	0	0	0	0
SUOX	0	0	0	0
IKZF4	1	0	0	0
RPS26	0	0	0	0
ERBB3	1	1	0	1
PA2G4	1	0	0	0
RP11-603J24.17	0	0	1	1
RPL41	0	0	0	0
ZC3H10	0	0	0	0
ESYT1	1	0	0	0
MYL6B	1	0	0	0
MYL6	0	0	0	0
RP11-977G19.5	0	0	0	0
SMARCC2	0	0	0	0
RNF41	0	0	0	0
NABP2	0	0	0	0
ANKRD52	0	0	0	0
COQ10A	0	0	0	0
CS	0	0	0	0
CNPY2	1	0	0	0
PAN2	1	0	0	0
IL23A	0	1	0	0
STAT2	0	0	0	0
TIMELESS	0	0	0	0
SPRYD4	1	0	0	0
RP11-153M3.1	0	1	0	0
RBMS2	1	0	0	0
BAZ2A	0	0	0	0
ATP5B	0	0	0	0
PTGES3	0	0	0	0
RN7SL809P	0	0	0	0
NACA	0	0	0	0
PRIM1	0	0	0	0
HSD17B6	1	0	1	1
RDH16	1	0	0	1
ZBTB39	0	0	0	0
TMEM194A	0	0	0	0
NAB2	0	0	0	0
STAT6	0	0	0	0
LRP1	1	1	0	1
NXPH4	0	1	1	1
SHMT2	0	0	0	0
NDUFA4L2	0	1	0	1
STAC3	0	0	0	0
R3HDM2	1	0	0	0
INHBE	1	1	1	1
GLI1	0	0	0	0
ARHGAP9	0	1	0	0
MARS	0	0	0	0
DDIT3	1	0	0	0
MIR616	1	0	0	0
MBD6	0	0	0	0
DCTN2	0	0	0	0
KIF5A	1	1	0	0
PIP4K2C	0	0	0	0
DTX3	1	0	0	0
ARHGEF25	1	0	0	1
SLC26A10	0	1	0	1
B4GALNT1	1	0	0	0
OS9	0	0	0	0
AGAP2	0	0	0	0
AGAP2-AS1	0	0	0	0
TSPAN31	0	0	0	1
CDK4	0	0	0	0
MARCH9	1	0	0	0
CYP27B1	1	0	0	0
METTL1	0	0	0	0
METTL21B	0	0	0	0
TSFM	0	0	0	0
AVIL	1	0	0	1
CTDSP2	1	0	0	0
RP11-620J15.3	1	0	0	0
XRCC6BP1	1	0	0	0
SLC16A7	0	1	1	1
USP15	0	0	0	0
MON2	0	0	0	0
RP11-631N16.2	0	1	0	0
PPM1H	0	0	1	0
RPL14P1	0	1	0	0
DPY19L2	1	0	0	0
TMEM5	1	0	0	0
PABPC1P4	0	1	1	0
SRGAP1	0	0	0	0
C12orf66	1	0	0	0
C12orf56	1	1	0	0
XPOT	0	0	0	0
TBK1	0	0	0	0
RASSF3	0	0	0	0
GNS	1	0	0	0
TBC1D30	0	0	0	1
LEMD3	0	0	0	0
MSRB3	1	0	0	1
LLPH	1	0	0	0
TMBIM4	1	0	0	0
HELB	1	0	0	0
CAND1	0	0	0	0
DYRK2	1	0	0	0
MDM1	0	0	0	0
RAP1B	0	0	0	0
RP11-637A17.2	0	0	0	0
NUP107	0	0	0	0
SLC35E3	1	0	0	0
MDM2	0	0	0	0
CPM	0	0	0	0
CPSF6	0	0	0	0
LYZ	1	1	1	1
YEATS4	0	0	0	0
FRS2	0	0	0	0
CCT2	0	0	0	0
BEST3	0	1	1	0
RAB3IP	0	0	0	0
MYRFL	0	0	1	1
RP11-611E13.2	0	0	0	0
CNOT2	0	0	0	0
KCNMB4	1	0	1	1
ZFC3H1	0	0	0	0
THAP2	0	0	0	0
TMEM19	0	0	0	0
RAB21	0	0	0	0
TBC1D15	0	0	0	0
ATXN7L3B	0	0	0	0
CAPS2	1	0	0	0
GLIPR1L2	0	0	0	0
GLIPR1	0	1	1	1
RP11-585P4.5	0	0	0	0
KRR1	0	0	0	0
RP11-114H23.1	1	0	0	0
RP11-114H23.3	1	0	0	0
SNORA70	1	0	0	0
RP11-114H23.2	1	0	0	0
RP11-290L1.5	0	1	1	0
PHLDA1	0	0	0	0
RP11-290L1.2	0	0	0	0
NAP1L1	0	0	0	0
BBS10	0	0	0	0
OSBPL8	0	0	0	0
ZDHHC17	0	0	0	0
CSRP2	0	1	0	0
E2F7	1	0	1	1
NAV3	0	1	0	1
RP11-90C1.1	0	0	0	0
RP11-171L9.1	0	0	1	0
RP11-123M21.1	1	0	1	0
SYT1	0	0	0	0
RP11-359M6.1	0	1	0	0
PAWR	0	0	0	0
PPP1R12A	0	0	0	0
RP11-84G21.1	1	1	1	0
OTOGL	0	0	0	0
CCDC59	0	0	0	0
METTL25	0	0	0	0
TMTC2	0	0	0	0
NTS	0	0	1	1
C12orf29	0	0	0	0
CEP290	1	1	0	0
TMTC3	0	0	0	0
KITLG	0	0	1	1
DUSP6	1	1	1	1
POC1B	0	0	0	0
ATP2B1	0	1	1	1
BTG1	1	1	1	1
EEA1	0	0	0	0
RP11-486A14.2	0	0	0	0
NUDT4	0	0	0	0
UBE2N	0	0	0	0
MRPL42	0	0	0	0
SOCS2-AS1	0	1	0	1
SOCS2	0	0	0	0
CRADD	0	0	0	0
PLXNC1	1	0	0	0
RP11-1105G2.3	1	1	0	1
CEP83	0	0	0	0
TMCC3	1	0	0	0
NDUFA12	0	0	0	0
NR2C1	0	0	0	0
FGD6	1	0	0	0
VEZT	0	0	0	0
METAP2	0	0	0	0
SNRPF	0	0	0	0
AMDHD1	0	0	1	0
HAL	1	0	0	0
LTA4H	0	0	0	0
ELK3	0	1	0	0
CDK17	0	0	0	0
NEDD1	0	0	0	0
SLC9A7P1	0	0	0	0
RP11-181C3.1	1	0	1	1
TMPO-AS1	0	0	0	0
TMPO	0	1	0	0
SLC25A3	0	0	0	0
SNORA53	1	0	0	0
IKBIP	1	0	0	0
APAF1	0	0	0	0
UHRF1BP1L	0	0	0	0
GOLGA2P5	1	0	0	0
RP11-175P13.3	0	0	0	0
ACTR6	0	0	0	0
SCYL2	0	0	0	0
SLC17A8	0	0	0	0
GAS2L3	1	0	0	0
RP11-575G13.2	1	0	0	0
UTP20	1	0	0	0
ARL1	0	0	0	0
CHPT1	0	0	0	0
GNPTAB	0	0	0	0
DRAM1	0	0	0	0
CCDC53	0	0	0	0
NUP37	0	0	0	0
PARPBP	0	0	0	0
RP11-341G23.4	0	0	0	0
NT5DC3	1	0	0	0
RP11-650K20.3	0	0	0	0
HSP90B1	0	0	0	0
C12orf73	0	0	0	0
TDG	0	0	0	0
GLT8D2	0	0	0	0
HCFC2	1	0	0	0
NFYB	0	0	0	0
TXNRD1	1	0	0	0
RP11-818F20.5	0	1	0	0
RPL18AP3	0	0	0	0
EID3	0	0	0	0
CHST11	0	0	0	0
SLC41A2	1	0	0	0
C12orf45	0	0	0	0
ALDH1L2	0	0	1	0
KIAA1033	0	0	0	0
APPL2	0	0	0	0
C12orf75	0	0	0	1
NUAK1	1	0	0	0
CKAP4	1	0	0	0
TCP11L2	1	1	0	1
POLR3B	1	0	0	0
RIC8B	0	0	0	0
RP11-412D9.4	0	0	0	0
TMEM263	0	0	0	0
MTERF2	0	0	0	0
CRY1	1	0	0	0
PWP1	0	0	0	0
PRDM4	0	0	0	0
FICD	0	1	0	0
SART3	0	0	0	0
ISCU	0	0	0	0
SELPLG	1	0	0	0
CORO1C	0	0	0	0
SSH1	0	0	0	0
USP30	0	0	0	0
ALKBH2	0	0	0	0
UNG	1	0	0	0
RP11-968O1.5	1	0	0	0
ACACB	0	1	0	0
KCTD10	0	0	0	0
UBE3B	0	0	0	0
MMAB	0	0	0	0
MVK	0	0	0	0
FAM222A	1	0	0	0
TRPV4	0	0	0	0
GLTP	0	0	0	0
TCHP	0	0	0	0
GIT2	0	0	0	0
ANKRD13A	0	0	0	0
C12orf76	0	0	0	0
IFT81	0	0	0	0
ATP2A2	0	0	0	0
ANAPC7	0	0	0	0
ARPC3	0	0	0	0
GPN3	0	0	0	0
FAM216A	0	0	0	0
VPS29	0	0	0	0
PPTC7	0	1	0	0
TCTN1	1	0	0	0
PPP1CC	0	0	0	0
CCDC63	0	0	0	0
FAM109A	0	0	0	0
RP3-473L9.4	1	1	0	0
SH2B3	0	0	0	0
ATXN2	0	0	0	0
BRAP	0	0	0	0
ACAD10	0	0	0	0
ALDH2	1	0	1	0
MAPKAPK5-AS1	0	0	0	0
MAPKAPK5	0	0	0	0
ADAM1A	1	1	0	0
TMEM116	0	0	0	0
ERP29	0	0	0	0
NAA25	0	0	0	0
TRAFD1	0	0	0	0
HECTD4	0	0	0	0
RPL6	0	0	0	0
PTPN11	0	0	0	0
OAS1	0	0	1	0
OAS3	0	0	1	0
OAS2	1	1	0	1
DDX54	0	0	0	0
Y_RNA	1	1	1	0
RITA1	0	0	0	0
IQCD	0	0	0	0
TPCN1	0	0	0	0
SLC8B1	0	0	0	0
PLBD2	0	0	0	0
SDSL	0	0	0	0
RBM19	0	0	0	0
MED13L	1	0	0	0
LINC00173	1	1	1	1
MAP1LC3B2	1	1	0	1
C12orf49	0	0	0	0
RNFT2	0	0	0	0
HRK	0	0	0	0
FBXW8	0	0	0	0
TESC	1	0	1	0
FBXO21	0	0	0	0
KSR2	1	0	0	0
RFC5	0	0	0	0
WSB2	0	0	0	0
VSIG10	0	0	0	0
PEBP1	0	0	0	0
TAOK3	0	0	0	0
RPS2P5	1	0	0	0
RP11-131L12.2	1	1	0	0
SUDS3	0	0	0	0
PRKAB1	0	0	0	0
CIT	1	0	0	0
CCDC64	1	0	0	0
RAB35	0	0	0	0
GCN1L1	0	0	0	0
RPLP0	0	0	0	0
PXN-AS1	0	0	0	0
PXN	0	0	0	0
NME2P1	1	1	1	1
RNU4-2	0	1	0	0
SIRT4	0	0	0	0
MSI1	1	0	0	0
COX6A1	0	0	0	0
TRIAP1	0	0	0	0
GATC	0	0	0	0
SRSF9	0	0	0	0
DYNLL1	0	0	0	0
DYNLL1-AS1	0	0	0	0
COQ5	0	0	0	0
RPL29P24	1	0	0	0
RNF10	0	0	0	0
POP5	0	0	0	0
MLEC	1	0	0	0
ACADS	0	0	0	0
SPPL3	1	0	0	0
CLIC1P1	0	0	0	0
C12orf43	0	0	0	0
OASL	0	1	1	1
P2RX4	1	0	0	0
CAMKK2	0	0	0	0
ANAPC5	0	0	0	0
RNF34	0	0	0	0
KDM2B	0	0	0	0
TMEM120B	0	0	0	0
RHOF	0	0	0	0
LINC01089	0	0	0	1
SETD1B	0	0	0	0
PSMD9	0	0	0	0
WDR66	1	0	0	0
BCL7A	1	0	0	0
MLXIP	0	0	0	0
B3GNT4	0	1	1	1
DIABLO	0	0	0	0
VPS33A	0	0	0	0
CLIP1	0	0	0	0
CCDC150P1	1	0	0	0
ZCCHC8	0	0	0	0
SNORA9	1	0	1	0
RSRC2	1	0	0	0
KNTC1	0	0	0	0
DENR	0	0	0	0
HIP1R	0	0	0	0
VPS37B	0	0	0	0
ABCB9	0	0	0	0
OGFOD2	0	0	0	0
ARL6IP4	0	0	0	0
PITPNM2	0	0	0	0
MPHOSPH9	0	0	0	0
C12orf65	0	0	0	0
RP11-282O18.3	0	0	0	0
CDK2AP1	0	1	0	0
SBNO1	0	0	0	0
RP13-942N8.1	0	0	0	0
SETD8	1	0	0	0
RILPL2	0	0	0	0
SNRNP35	0	0	0	0
RILPL1	0	0	0	0
RP11-486O12.2	0	1	0	0
TMED2	1	0	0	0
DDX55	0	0	0	0
GTF2H3	0	0	0	0
TCTN2	1	0	0	0
ATP6V0A2	1	0	0	0
DNAH10	0	0	0	0
CCDC92	0	0	0	1
RP11-380L11.4	1	0	1	1
DNAH10OS	1	0	1	1
RP11-214K3.21	0	0	1	1
RP11-214K3.19	0	0	0	0
ZNF664	0	0	0	0
NCOR2	0	0	0	0
SCARB1	0	0	0	0
UBC	1	0	0	0
DHX37	0	0	0	0
BRI3BP	1	0	0	0
AACS	0	0	0	0
TMEM132B	0	0	1	0
AC079949.1	0	0	0	0
SLC15A4	0	0	0	0
STX2	1	0	0	1
RP11-989F5.3	1	0	0	1
RAN	0	0	0	0
SFSWAP	0	0	0	0
MMP17	0	0	1	0
ULK1	0	0	0	0
PUS1	0	0	0	0
EP400	0	0	0	0
EP400NL	0	0	0	0
DDX51	0	0	0	0
NOC4L	0	0	0	0
RP13-977J11.2	0	1	1	0
RP13-977J11.8	0	1	1	0
FBRSL1	0	0	0	0
POLE	0	0	0	0
PXMP2	1	0	0	0
PGAM5	0	0	0	0
ANKLE2	0	0	0	0
GOLGA3	0	0	0	0
CHFR	0	0	0	0
ZNF605	0	1	0	1
ZNF26	0	0	0	1
ZNF84	0	0	0	0
ZNF140	0	0	0	0
ZNF891	0	0	0	0
ZNF10	0	0	0	1
ZNF268	0	0	0	0
SNX19P2	1	0	0	0
PARP4P2	1	1	1	0
MPHOSPH8	0	0	0	0
PSPC1	0	0	0	0
ZMYM5	0	0	0	0
ZMYM2	1	0	0	0
GJA3	0	0	0	0
GJB2	1	0	0	0
CRYL1	0	0	0	0
IFT88	0	0	0	0
SLC35E1P1	1	0	1	0
IL17D	1	1	0	0
N6AMT2	0	0	0	0
XPO4	0	0	0	0
LATS2	0	0	0	0
SAP18	0	0	0	0
SKA3	1	0	0	0
MRPL57	0	0	0	0
MIPEPP3	0	1	1	0
ZDHHC20	1	0	0	0
MICU2	0	0	0	0
SACS	0	0	0	0
MIPEP	0	0	0	0
C1QTNF9B-AS1	1	0	0	0
SPATA13	0	0	0	0
PARP4	0	0	0	0
RP11-556N21.1	0	0	0	0
CENPJ	0	0	0	0
TPTE2P1	0	0	0	0
MTMR6	0	0	0	0
NUPL1	0	1	0	0
RNF6	0	0	0	0
CDK8	0	0	0	0
USP12	0	0	0	0
RPL21	0	0	0	0
RASL11A	0	0	0	0
GTF3A	0	0	0	0
MTIF3	0	0	0	0
LNX2	0	0	0	0
POLR1D	0	0	0	0
ATP5EP2	1	1	1	1
CDX2	0	0	0	0
PAN3-AS1	0	0	0	0
PAN3	0	0	0	0
POMP	0	0	0	0
SLC46A3	0	0	1	1
CYP51A1P2	0	1	0	1
SLC7A1	0	0	0	0
UBL3	0	0	0	0
KATNAL1	0	0	0	0
LINC01058	0	0	1	1
HMGB1	0	0	0	0
RBM22P2	1	0	0	1
USPL1	0	0	0	0
ALOX5AP	0	1	1	1
HSPH1	0	0	0	0
B3GALTL	0	0	0	0
BRCA2	0	0	0	0
N4BP2L1	1	1	0	1
N4BP2L2	0	0	0	0
PDS5B	0	0	0	0
STARD13	0	0	0	0
RFC3	0	1	0	0
LINC00457	0	0	0	0
RP11-307O13.1	1	0	0	0
NBEA	0	0	0	0
PHBP13	0	0	0	0
RFXAP	0	0	0	0
SMAD9	1	0	0	0
SMAD9-IT1	0	1	0	0
ALG5	1	0	0	0
EXOSC8	0	0	0	0
SUPT20H	0	0	0	0
UFM1	0	0	0	0
PROSER1	0	0	0	0
NHLRC3	0	0	0	0
LHFP	0	1	1	0
COG6	0	0	0	0
FOXO1	1	0	1	1
SLC25A15	0	0	0	0
MIR621	0	0	0	0
TPTE2P5	0	0	0	0
CYCSP34	1	0	0	0
WBP4	0	0	0	0
KBTBD6	0	0	0	0
MTRF1	0	0	0	0
NAA16	0	0	0	0
RGCC	0	0	0	0
VWA8	0	0	0	0
DGKH	1	0	0	0
AKAP11	0	0	0	0
DNAJC15	1	0	0	0
CCDC122	0	0	0	0
LACC1	0	0	0	0
TSC22D1	0	0	0	0
SMARCE1P5	0	0	0	0
NUFIP1	0	0	0	0
GPALPP1	0	0	0	0
GTF2F2	0	0	0	0
TPT1	0	0	0	0
SNORA31	0	0	1	0
RP11-290D2.6	1	1	1	1
TPT1-AS1	0	1	0	0
RCN1P2	0	0	0	0
SLC25A30	0	0	0	0
COG3	0	0	0	0
SPERT	0	0	0	0
ZC3H13	0	0	0	0
CPB2-AS1	0	0	0	0
LRCH1	0	0	0	0
ESD	0	0	0	0
SUCLA2	0	0	0	0
NUDT15	0	1	0	0
MED4	0	0	0	0
ITM2B	1	0	0	0
RB1	0	0	0	0
LPAR6	1	1	0	0
RCBTB2	1	0	0	0
FNDC3A	0	0	0	0
OGFOD1P1	0	0	0	1
CDADC1	0	0	0	0
CAB39L	1	0	0	0
SETDB2	1	0	0	0
SNRPGP14	1	0	1	0
PHF11	0	0	0	0
RCBTB1	0	0	0	0
EBPL	1	0	0	0
KPNA3	0	0	0	0
SPRYD7	0	0	0	0
TRIM13	0	0	0	0
DLEU2	1	1	0	0
DLEU1	0	0	0	0
DLEU7-AS1	0	1	0	0
RNASEH2B	0	0	0	0
GUCY1B2	0	1	0	1
FAM124A	1	0	0	0
INTS6	0	0	0	0
INTS6-AS1	0	0	0	0
RPS4XP16	0	1	0	0
WDFY2	1	0	0	0
DHRS12	0	1	0	0
RP11-327P2.5	1	0	0	0
CTAGE3P	0	1	0	1
ATP7B	0	0	0	0
ALG11	0	0	0	0
UTP14C	1	0	0	0
NEK5	0	0	0	0
NEK3	0	0	0	0
MRPS31P5	0	0	0	0
THSD1	0	1	0	0
VPS36	0	0	0	0
CKAP2	0	0	0	0
HNRNPA1L2	0	0	0	0
SUGT1	0	0	0	0
DIAPH3	0	1	0	0
TARDBPP2	0	1	0	0
TDRD3	0	0	0	0
NFYAP1	1	1	1	1
LINC00355	1	0	0	0
LGMNP1	0	1	1	1
PCDH9	0	1	1	1
MZT1	0	1	0	0
BORA	0	0	0	0
DIS3	0	0	0	0
PIBF1	0	0	0	0
KLF5	0	1	0	0
TBC1D4	0	1	0	0
COMMD6	0	0	0	0
UCHL3	0	0	0	0
LMO7	1	0	0	0
KCTD12	1	0	1	1
DHX9P1	1	0	1	0
CLN5	1	0	0	0
FBXL3	0	0	0	0
MYCBP2	0	0	0	0
RNF219	0	0	0	0
RBM26	0	0	0	0
RBM26-AS1	0	0	0	0
NDFIP2	1	1	1	1
SPRY2	0	0	0	0
PTMAP5	0	0	0	0
SLITRK6	0	1	0	0
MIR17HG	0	0	0	0
DCT	1	1	0	0
TGDS	0	0	0	0
GPR180	0	0	0	0
ABCC4	1	0	0	0
DNAJC3-AS1	0	0	0	0
DNAJC3	1	0	0	0
UGGT2	1	0	0	0
MBNL2	0	0	0	0
RAP2A	0	1	0	0
IPO5	0	0	0	0
FARP1	0	0	0	0
FARP1-AS1	1	1	1	0
STK24	0	0	0	0
STK24-AS1	1	0	1	0
DOCK9	0	0	0	0
GAPDHP22	0	1	0	0
UBAC2-AS1	0	0	0	0
UBAC2	0	0	0	0
H2AFZP3	1	0	0	0
TM9SF2	0	0	0	0
CLYBL	1	0	0	0
ZIC5	0	0	0	0
ZIC2	0	0	0	0
PCCA	0	0	0	0
GGACT	0	0	0	0
RP11-151A6.4	1	1	0	1
TMTC4	0	0	0	0
ITGBL1	0	0	0	0
TPP2	0	0	0	0
TEX30	0	0	0	0
KDELC1	1	0	0	0
BIVM	0	0	0	0
ERCC5	0	0	0	0
EFNB2	1	1	1	1
ARGLU1	0	0	0	0
LIG4	0	0	0	0
ABHD13	1	0	0	0
MYO16	1	0	0	0
MYO16-AS1	0	1	1	1
LINC00370	1	0	0	0
IRS2	1	1	0	1
COL4A1	0	0	0	0
COL4A2	0	0	0	0
CARKD	0	0	0	0
CARS2	0	0	0	0
ING1	0	0	0	0
LINC00346	0	0	0	0
ANKRD10	0	0	0	0
ANKRD10-IT1	1	0	0	0
ARHGEF7	0	0	0	0
TEX29	1	0	0	1
TUBGCP3	0	0	0	0
ATP11A	0	0	0	0
MCF2L	1	1	0	1
F7	0	0	0	0
RP11-98F14.11	1	0	1	0
PCID2	1	0	0	0
CUL4A	0	0	0	0
LAMP1	1	0	0	0
GRTP1	1	0	0	1
ADPRHL1	0	0	0	0
DCUN1D2	0	0	0	0
TMCO3	0	0	0	0
TFDP1	0	0	0	0
GRK1	1	0	1	1
TMEM255B	0	0	0	0
GAS6	0	0	0	0
GAS6-AS2	1	0	0	0
LINC00565	1	1	0	0
RASA3	0	0	0	0
CDC16	0	0	0	0
MIR548AR	1	1	1	0
UPF3A	0	0	0	0
CHAMP1	0	0	1	0
DUXAP10	1	1	0	0
LINC01296	0	0	0	0
TTC5	0	0	0	0
CTD-2292M16.8	0	1	0	0
CCNB1IP1	1	0	0	0
RPPH1	0	0	1	0
PARP2	0	0	0	0
TEP1	0	0	0	0
OSGEP	0	0	0	0
APEX1	0	0	0	0
TMEM55B	1	0	0	0
PNP	0	1	0	0
ANG	1	0	0	0
METTL17	0	0	0	0
NDRG2	0	0	0	0
ARHGEF40	0	0	0	0
ZNF219	1	0	0	0
TMEM253	0	0	0	0
LINC00641	0	0	0	0
HNRNPC	0	0	0	0
RPGRIP1	1	0	0	0
SUPT16H	0	0	0	0
CHD8	0	0	0	0
RAB2B	1	0	0	0
TOX4	0	0	0	0
METTL3	0	0	0	0
SALL2	0	0	0	0
DAD1	1	0	0	0
ABHD4	1	0	0	0
CTD-2555K7.2	0	0	0	0
OXA1L	0	0	0	0
SLC7A7	1	0	0	0
MRPL52	0	0	0	0
MMP14	1	0	0	0
LRP10	0	0	1	1
REM2	1	0	0	0
RBM23	0	0	0	0
PRMT5	0	0	0	0
HAUS4	0	0	0	0
AJUBA	0	0	0	0
RP11-298I3.4	1	1	1	0
C14orf93	0	0	0	0
PSMB5	0	0	0	0
CDH24	0	0	0	0
ACIN1	0	0	0	0
C14orf119	0	0	0	0
HOMEZ	0	0	0	0
PPP1R3E	0	1	0	0
BCL2L2	0	0	0	0
BCL2L2-PABPN1	0	0	0	0
PABPN1	0	0	0	0
SLC22A17	0	0	0	0
NGDN	0	0	0	0
RP11-66N24.4	0	0	1	0
ZFHX2	0	0	0	0
THTPA	0	0	0	0
AP1G2	1	0	0	0
RP11-66N24.3	0	0	1	0
DHRS2	0	0	1	1
DHRS4-AS1	0	0	0	0
DHRS4	0	0	0	0
DHRS4L2	0	0	0	0
LRRC16B	0	1	0	0
PCK2	0	0	0	0
DCAF11	1	0	0	0
PSME1	0	0	0	0
EMC9	0	0	0	0
RP11-468E2.5	0	0	1	0
PSME2	0	0	0	0
RNF31	0	0	0	0
RP11-468E2.4	0	0	0	0
IRF9	1	0	0	0
REC8	0	1	0	0
IPO4	1	0	0	0
TM9SF1	1	0	0	0
CHMP4A	0	1	0	0
AL136419.6	0	1	1	0
NEDD8	0	0	0	0
GMPR2	0	0	0	0
TINF2	0	0	0	0
RABGGTA	0	0	0	0
DHRS1	0	0	0	0
LTB4R	0	0	0	0
NYNRIN	1	0	0	0
CBLN3	0	1	0	1
KHNYN	0	0	0	0
SDR39U1	0	0	0	0
G2E3	0	0	0	0
SCFD1	0	0	0	0
COCH	1	0	0	0
RP11-829H16.3	1	1	0	0
STRN3	0	0	0	0
AP4S1	1	0	0	0
HECTD1	0	0	0	0
HEATR5A	0	0	0	0
DTD2	0	0	0	0
NUBPL	0	0	0	0
ARHGAP5-AS1	0	0	0	0
ARHGAP5	0	0	0	0
AKAP6	0	0	0	0
RP11-320M16.1	1	1	0	0
SPTSSA	0	0	0	0
EAPP	0	0	0	0
SNX6	0	0	0	0
RPS19P3	1	1	1	1
CFL2	0	0	0	0
BAZ1A	0	0	0	0
RP11-73E17.2	0	0	0	0
SRP54-AS1	0	0	0	0
SRP54	0	0	0	0
FAM177A1	0	0	0	0
PPP2R3C	0	0	0	0
KIAA0391	1	0	0	0
KIAA0391	0	0	1	0
PSMA6	0	0	0	0
NFKBIA	1	1	0	0
RALGAPA1	0	0	0	0
BRMS1L	0	0	0	0
MBIP	0	0	0	0
SLC25A21	1	0	1	1
SLC25A21-AS1	0	0	0	0
MIPOL1	0	0	0	0
FOXA1	0	0	0	0
SEC23A	0	0	0	1
RP11-545M17.3	0	0	0	0
GEMIN2	0	0	0	0
TRAPPC6B	0	0	0	0
PNN	0	0	0	0
FBXO33	0	0	0	0
HNRNPUP1	0	0	0	0
C14orf28	1	0	0	0
KLHL28	1	1	0	1
FAM179B	0	0	0	0
PRPF39	1	0	0	0
FKBP3	0	0	0	0
FANCM	0	0	0	0
MIS18BP1	0	0	0	0
RPS29	0	0	0	0
RN7SL1	0	1	1	1
LRR1	0	0	0	1
RPL36AL	0	0	0	0
MGAT2	1	0	0	0
DNAAF2	0	0	0	0
RP11-649E7.7	1	0	0	0
